Title,Artist,Genre,Decade,Duration
Mamma Mia 526,MAGIC,Classical,2020,3.3
Blinding Lights 527,Taylor Swift,Pop,1970,4.4
Bohemian Rhapsody 528,The Beatles,Classical,2020,3.4
Blinding Lights 529,ABBA,Pop,1980,4.0
Perfect 530,Drake,Pop,2020,3.8
Halo 531,Drake,Hip-Hop,1990,4.1
Viva La Vida 532,The Beatles,Indie,1980,4.9
Someone Like You 533,Adele,Hip-Hop,1980,4.5
Blinding Lights 534,ABBA,Hip-Hop,1990,4.6
Viva La Vida 535,Eminem,Classical,1980,5.2
Rude 536,Taylor Swift,Electronic,2000,4.9
Perfect 537,Taylor Swift,R&B,1990,3.4
Perfect 538,The Beatles,Reggae,1990,2.7
Perfect 539,Beyoncé,Electronic,1990,3.8
Halo 540,Ed Sheeran,Pop,1970,4.6
Someone Like You 541,Eminem,Hip-Hop,2020,4.9
Halo 542,Drake,Country,2010,3.0
Halo 543,Eminem,Country,2010,3.4
Bohemian Rhapsody 544,MAGIC,Hip-Hop,2020,3.1
Blinding Lights 545,Ed Sheeran,Pop,2010,4.3
Rude 546,Coldplay,Electronic,2010,4.2
Hotel California 547,ABBA,Hip-Hop,1990,3.3
Bohemian Rhapsody 548,Beyoncé,Reggae,1970,2.7
Bohemian Rhapsody 549,Eminem,Rock,1970,3.3
Shape of You 550,MAGIC,Electronic,1990,2.5
Bohemian Rhapsody 551,Coldplay,Reggae,1980,3.4
Viva La Vida 552,Ed Sheeran,Rock,2000,3.9
Shape of You 553,Adele,R&B,2020,2.6
Bohemian Rhapsody 554,Ed Sheeran,Indie,2020,5.1
Shape of You 555,Eminem,Classical,2000,3.3
Shape of You 556,Taylor Swift,Electronic,2020,4.4
Hotel California 557,ABBA,Hip-Hop,1990,2.7
Hotel California 558,Taylor Swift,Reggae,1990,4.9
Hotel California 559,Drake,Pop,2000,3.6
Shape of You 560,Eminem,Pop,1980,3.7
Halo 561,Adele,R&B,1990,5.4
Hotel California 562,ABBA,Country,2020,5.4
Bohemian Rhapsody 563,Eminem,Hip-Hop,1970,2.6
Shape of You 564,MAGIC,Country,2000,5.4
Blinding Lights 565,MAGIC,Classical,2000,3.6
Halo 566,Eminem,Country,2000,4.1
Someone Like You 567,Adele,Electronic,2020,4.8
Rude 568,ABBA,Classical,2010,3.8
Shape of You 569,Taylor Swift,Pop,1970,2.6
Blinding Lights 570,Coldplay,R&B,1980,3.1
Mamma Mia 571,Beyoncé,Electronic,2010,3.2
Shape of You 572,Beyoncé,Jazz,2020,3.8
Someone Like You 573,Ed Sheeran,Indie,1970,5.3
Hotel California 574,Eminem,Jazz,1970,2.7
Hotel California 575,Beyoncé,Classical,1980,4.4
Halo 576,Adele,Rock,1980,5.1
Halo 577,Drake,Pop,1980,3.2
Viva La Vida 578,Ed Sheeran,Country,1990,2.6
Rude 579,Beyoncé,Hip-Hop,2010,2.8
Viva La Vida 580,Adele,Classical,2020,3.6
Mamma Mia 581,Beyoncé,Rock,1990,4.3
Perfect 582,ABBA,Electronic,2000,2.9
Someone Like You 583,Beyoncé,Rock,2000,5.1
Shape of You 584,Coldplay,Hip-Hop,2000,4.0
Hotel California 585,MAGIC,Rock,2000,4.0
Halo 586,MAGIC,Indie,1970,3.3
Shape of You 587,ABBA,Pop,2010,4.1
Someone Like You 588,Coldplay,Classical,1970,3.1
Viva La Vida 589,MAGIC,Indie,1980,4.8
Shape of You 590,Taylor Swift,Hip-Hop,2000,4.1
Hotel California 591,Taylor Swift,Jazz,1990,3.6
Hotel California 592,Taylor Swift,Indie,2020,3.1
Rude 593,ABBA,Indie,1980,2.9
Viva La Vida 594,The Beatles,Hip-Hop,2020,3.2
Bohemian Rhapsody 595,Drake,R&B,2000,5.3
Blinding Lights 596,MAGIC,R&B,2020,4.7
Blinding Lights 597,Drake,Indie,1980,4.4
Bohemian Rhapsody 598,Beyoncé,Hip-Hop,2000,3.0
Hotel California 599,Coldplay,Reggae,1970,4.8
Blinding Lights 600,Coldplay,Rock,1990,2.8
Bohemian Rhapsody 601,ABBA,Classical,1980,5.2
Rude 602,Taylor Swift,Country,2000,5.0
Halo 603,MAGIC,Hip-Hop,1980,2.7
Perfect 604,ABBA,R&B,2020,3.5
Hotel California 605,Taylor Swift,Rock,1970,5.3
Blinding Lights 606,Adele,Rock,2000,3.9
Hotel California 607,The Beatles,Jazz,2020,4.5
Blinding Lights 608,Eminem,Rock,2010,5.5
Mamma Mia 609,Taylor Swift,Hip-Hop,2000,5.3
Shape of You 610,Coldplay,Indie,1990,4.7
Halo 611,Adele,Hip-Hop,1970,4.3
Perfect 612,MAGIC,Reggae,2010,3.9
Shape of You 613,The Beatles,Country,1970,2.8
Hotel California 614,Drake,Rock,2010,4.7
Viva La Vida 615,Eminem,Jazz,2000,5.1
Shape of You 616,Beyoncé,Country,1990,4.5
Shape of You 617,ABBA,Pop,1990,4.4
Viva La Vida 618,Beyoncé,Indie,1990,5.5
Rude 619,Beyoncé,R&B,2000,3.4
Viva La Vida 620,MAGIC,R&B,1980,5.4
Someone Like You 621,Adele,Country,2010,3.1
Someone Like You 622,Beyoncé,Jazz,2010,3.9
Perfect 623,Adele,Rock,1970,4.4
Blinding Lights 624,Ed Sheeran,Jazz,2020,3.3
Shape of You 625,Eminem,Pop,2020,3.3
Perfect 626,Coldplay,Country,1980,3.2
Halo 627,ABBA,Jazz,2000,3.4
Shape of You 628,MAGIC,Hip-Hop,2010,4.1
Someone Like You 629,Coldplay,Indie,1970,3.4
Perfect 630,The Beatles,Jazz,1970,5.4
Mamma Mia 631,Adele,R&B,1980,3.1
Mamma Mia 632,The Beatles,R&B,2020,3.9
Rude 633,Eminem,Classical,2020,3.3
Rude 634,Coldplay,R&B,2000,3.3
Halo 635,Beyoncé,Pop,1980,3.2
Someone Like You 636,Taylor Swift,Jazz,1970,4.8
Blinding Lights 637,ABBA,Jazz,2020,4.0
Blinding Lights 638,Taylor Swift,Pop,2000,3.5
Hotel California 639,Coldplay,Electronic,1970,3.1
Viva La Vida 640,MAGIC,Country,1970,3.8
Blinding Lights 641,Adele,Jazz,1970,2.8
Shape of You 642,Beyoncé,Electronic,2020,4.5
Hotel California 643,The Beatles,Country,1990,3.6
Viva La Vida 644,Coldplay,Classical,2000,2.7
Hotel California 645,Ed Sheeran,R&B,2020,5.2
Someone Like You 646,The Beatles,Indie,1970,5.1
Mamma Mia 647,ABBA,Electronic,2010,4.0
Halo 648,ABBA,Electronic,2020,4.2
Someone Like You 649,ABBA,Rock,1980,2.8
Shape of You 650,Eminem,Indie,1990,3.8
Someone Like You 651,Beyoncé,Jazz,2020,4.7
Mamma Mia 652,Taylor Swift,R&B,1980,4.4
Someone Like You 653,Drake,Country,2010,3.1
Rude 654,Eminem,Indie,2010,5.1
Viva La Vida 655,Coldplay,Classical,1980,4.4
Mamma Mia 656,MAGIC,Country,1990,4.0
Viva La Vida 657,Adele,Jazz,1980,2.9
Mamma Mia 658,Taylor Swift,Rock,2000,3.7
Someone Like You 659,Coldplay,Pop,1970,2.5
Blinding Lights 660,ABBA,Indie,1990,5.2
Hotel California 661,The Beatles,Indie,1980,4.4
Blinding Lights 662,Coldplay,Reggae,2000,3.9
Someone Like You 663,MAGIC,Hip-Hop,2000,5.2
Viva La Vida 664,The Beatles,Jazz,2000,3.1
Halo 665,The Beatles,Jazz,2000,5.0
Hotel California 666,Drake,Country,2000,3.3
Blinding Lights 667,Ed Sheeran,Pop,1980,2.8
Someone Like You 668,Taylor Swift,Jazz,2010,4.4
Rude 669,Adele,Reggae,1990,2.8
Mamma Mia 670,The Beatles,Jazz,2010,2.7
Shape of You 671,Beyoncé,Reggae,1980,3.4
Viva La Vida 672,Coldplay,Rock,1970,2.6
Hotel California 673,ABBA,Country,2020,5.4
Mamma Mia 674,MAGIC,Classical,2010,3.6
Blinding Lights 675,MAGIC,Pop,1980,2.7
Hotel California 676,ABBA,Country,2000,4.6
Halo 677,Beyoncé,Indie,1980,2.7
Blinding Lights 678,The Beatles,Classical,2000,5.0
Blinding Lights 679,ABBA,Pop,2020,4.1
Bohemian Rhapsody 680,Eminem,Country,2000,3.1
Halo 681,Coldplay,Pop,1990,5.0
Blinding Lights 682,Adele,Reggae,2020,3.7
Viva La Vida 683,Taylor Swift,Rock,1970,3.5
Blinding Lights 684,The Beatles,Reggae,2000,5.1
Viva La Vida 685,The Beatles,Reggae,1990,2.5
Mamma Mia 686,Eminem,Pop,2010,4.8
Halo 687,Ed Sheeran,Jazz,2020,4.3
Someone Like You 688,Beyoncé,Indie,1970,3.0
Perfect 689,MAGIC,Pop,1980,2.8
Perfect 690,Eminem,Indie,1990,3.8
Rude 691,ABBA,R&B,1990,5.0
Viva La Vida 692,Taylor Swift,Electronic,2010,4.0
Viva La Vida 693,Taylor Swift,Electronic,2000,5.0
Someone Like You 694,Beyoncé,R&B,1970,4.2
Mamma Mia 695,Eminem,Electronic,2000,5.3
Blinding Lights 696,MAGIC,R&B,1970,3.2
Perfect 697,Taylor Swift,Pop,1970,2.6
Hotel California 698,ABBA,Hip-Hop,1990,2.9
Shape of You 699,ABBA,Classical,1970,2.7
Halo 700,Beyoncé,Electronic,1990,2.5
Bohemian Rhapsody 701,Eminem,Reggae,1970,5.2
Rude 702,Taylor Swift,Electronic,2020,2.5
Bohemian Rhapsody 703,ABBA,Pop,2000,4.9
Blinding Lights 704,Eminem,Jazz,1980,4.1
Hotel California 705,Beyoncé,Electronic,2020,3.1
Halo 706,Taylor Swift,Classical,1970,3.1
Hotel California 707,ABBA,Reggae,1970,3.0
Bohemian Rhapsody 708,MAGIC,R&B,1970,2.5
Halo 709,Adele,Hip-Hop,1990,3.7
Rude 710,Taylor Swift,Jazz,1970,5.1
Blinding Lights 711,Coldplay,Country,2000,4.7
Hotel California 712,Ed Sheeran,Country,2020,4.7
Blinding Lights 713,Adele,Hip-Hop,2020,3.0
Perfect 714,Drake,Pop,2020,2.7
Halo 715,Beyoncé,Indie,2020,2.7
Hotel California 716,Drake,Hip-Hop,2020,2.6
Someone Like You 717,The Beatles,Electronic,2020,4.8
Viva La Vida 718,Eminem,Rock,2000,5.1
Someone Like You 719,Ed Sheeran,Classical,1990,4.7
Viva La Vida 720,ABBA,Country,1980,4.5
Bohemian Rhapsody 721,Drake,R&B,1970,5.0
Shape of You 722,Eminem,Rock,1980,4.8
Bohemian Rhapsody 723,Eminem,Indie,1990,3.5
Mamma Mia 724,Taylor Swift,Electronic,2010,4.5
Perfect 725,Taylor Swift,Hip-Hop,1990,3.8
Perfect 726,Adele,Rock,1980,4.1
Someone Like You 727,Eminem,Indie,2000,5.5
Hotel California 728,Ed Sheeran,R&B,2010,4.4
Viva La Vida 729,Beyoncé,Country,1970,5.3
Mamma Mia 730,MAGIC,Reggae,1980,5.2
Bohemian Rhapsody 731,Adele,Pop,1970,4.8
Hotel California 732,Ed Sheeran,Electronic,2000,5.0
Hotel California 733,Adele,Reggae,2000,3.9
Someone Like You 734,Coldplay,Reggae,2000,3.9
Mamma Mia 735,Eminem,Rock,1990,4.4
Perfect 736,Eminem,R&B,2000,5.0
Perfect 737,ABBA,Rock,1980,4.0
Rude 738,Eminem,Jazz,2020,3.3
Rude 739,Coldplay,Electronic,2010,4.1
Someone Like You 740,ABBA,Classical,2010,4.3
Viva La Vida 741,Coldplay,Indie,1990,5.3
Halo 742,ABBA,Classical,2000,3.8
Viva La Vida 743,Drake,Electronic,1980,3.9
Halo 744,Adele,Classical,2010,2.8
Halo 745,ABBA,R&B,2000,5.3
Rude 746,Beyoncé,Electronic,1970,4.4
Blinding Lights 747,Coldplay,Rock,2010,4.2
Hotel California 748,Coldplay,Rock,2020,4.4
Blinding Lights 749,Drake,Classical,1980,3.0
Hotel California 750,Eminem,Indie,1980,3.2
Blinding Lights 751,Drake,Reggae,1990,4.4
Someone Like You 752,Eminem,Rock,1970,4.9
Rude 753,Taylor Swift,Jazz,1970,2.9
Viva La Vida 754,Drake,Electronic,2010,3.5
Rude 755,Ed Sheeran,Jazz,1980,4.3
Halo 756,MAGIC,R&B,1990,5.3
Rude 757,MAGIC,Rock,2020,3.3
Shape of You 758,The Beatles,Electronic,1980,3.5
Rude 759,MAGIC,Indie,2000,4.0
Blinding Lights 760,Taylor Swift,Classical,2020,3.9
Blinding Lights 761,Beyoncé,Electronic,1980,5.0
Hotel California 762,ABBA,Jazz,2020,4.0
Viva La Vida 763,Ed Sheeran,Electronic,2020,3.3
Shape of You 764,Adele,Electronic,1980,5.0
Halo 765,Drake,R&B,2000,3.1
Shape of You 766,Eminem,Hip-Hop,1990,2.7
Shape of You 767,Drake,Rock,2010,3.4
Blinding Lights 768,MAGIC,Electronic,1970,2.8
Bohemian Rhapsody 769,Adele,Classical,1980,3.4
Viva La Vida 770,Ed Sheeran,Electronic,1990,4.9
Halo 771,Adele,Pop,1970,3.3
Shape of You 772,MAGIC,Classical,1970,3.5
Bohemian Rhapsody 773,Eminem,Rock,1980,3.5
Rude 774,Eminem,Pop,1990,5.1
Halo 775,MAGIC,Pop,1970,5.2
Mamma Mia 776,Adele,Country,2000,2.9
Mamma Mia 777,ABBA,Reggae,1970,4.2
Shape of You 778,Coldplay,Rock,2000,3.3
Viva La Vida 779,Coldplay,Pop,2010,4.0
Rude 780,MAGIC,Classical,1980,5.1
Perfect 781,Adele,Reggae,2000,3.2
Bohemian Rhapsody 782,Drake,Hip-Hop,1980,5.3
Shape of You 783,ABBA,Hip-Hop,2010,2.6
Hotel California 784,Beyoncé,Pop,1980,3.8
Mamma Mia 785,Coldplay,Indie,1980,4.3
Bohemian Rhapsody 786,The Beatles,Rock,1970,5.1
Mamma Mia 787,Drake,Jazz,1970,5.4
Viva La Vida 788,The Beatles,Electronic,1990,5.1
Perfect 789,Eminem,Country,2020,3.7
Someone Like You 790,The Beatles,Classical,2010,3.3
Mamma Mia 791,Eminem,R&B,1980,5.3
Bohemian Rhapsody 792,Taylor Swift,Rock,2000,5.2
Someone Like You 793,ABBA,Reggae,2010,3.0
Mamma Mia 794,Beyoncé,Jazz,1980,3.7
Viva La Vida 795,The Beatles,Reggae,2000,3.3
Halo 796,Drake,Reggae,1990,3.8
Shape of You 797,Adele,Electronic,2020,3.6
Rude 798,Beyoncé,Reggae,1980,3.4
Shape of You 799,Drake,Classical,2000,3.0
Halo 800,Beyoncé,Classical,2000,4.0
Rude 801,The Beatles,R&B,1990,4.7
Viva La Vida 802,Taylor Swift,Electronic,1990,4.8
Viva La Vida 803,Eminem,Reggae,2000,5.2
Halo 804,Coldplay,Reggae,2020,4.6
Mamma Mia 805,Ed Sheeran,Hip-Hop,2020,5.4
Shape of You 806,Eminem,Jazz,2000,2.7
Viva La Vida 807,Drake,Classical,2000,2.6
Blinding Lights 808,Drake,Rock,2000,5.2
Someone Like You 809,Taylor Swift,Country,1970,4.7
Someone Like You 810,Drake,Pop,2010,4.0
Halo 811,Drake,Jazz,2000,5.3
Shape of You 812,Coldplay,Indie,1970,4.8
Viva La Vida 813,Beyoncé,Electronic,2010,2.9
Bohemian Rhapsody 814,ABBA,Electronic,1990,2.7
Shape of You 815,MAGIC,Hip-Hop,2000,3.6
Blinding Lights 816,ABBA,Hip-Hop,2020,3.1
Bohemian Rhapsody 817,The Beatles,Reggae,2010,3.0
Shape of You 818,The Beatles,Classical,2020,3.3
Shape of You 819,Ed Sheeran,Hip-Hop,1970,4.6
Shape of You 820,Taylor Swift,Reggae,2010,3.3
Blinding Lights 821,Adele,Electronic,1980,5.4
Blinding Lights 822,MAGIC,Country,1990,5.2
Perfect 823,Ed Sheeran,Country,1990,3.0
Blinding Lights 824,The Beatles,Classical,2020,3.0
Shape of You 825,MAGIC,R&B,1970,3.0
Rude 826,Drake,Classical,1980,2.6
Someone Like You 827,Adele,Rock,2020,2.5
Bohemian Rhapsody 828,Taylor Swift,Indie,1990,4.9
Hotel California 829,Ed Sheeran,Reggae,2000,3.4
Shape of You 830,Adele,Classical,2010,4.2
Perfect 831,The Beatles,Reggae,1970,3.5
Blinding Lights 832,Ed Sheeran,Country,1990,3.0
Someone Like You 833,Adele,Hip-Hop,2000,4.6
Hotel California 834,Adele,Classical,2000,5.5
Halo 835,Ed Sheeran,Reggae,2010,2.5
Someone Like You 836,ABBA,Hip-Hop,2010,3.2
Hotel California 837,ABBA,Classical,2010,5.4
Viva La Vida 838,ABBA,Reggae,2000,2.5
Perfect 839,Drake,Electronic,1990,3.5
Bohemian Rhapsody 840,Beyoncé,Pop,2020,3.8
Shape of You 841,Coldplay,Indie,1980,5.0
Hotel California 842,Adele,Hip-Hop,2020,3.7
Mamma Mia 843,Drake,Classical,2000,4.2
Someone Like You 844,ABBA,Pop,2010,3.5
Viva La Vida 845,The Beatles,Rock,2020,5.2
Blinding Lights 846,Beyoncé,Country,1970,4.0
Hotel California 847,MAGIC,Hip-Hop,2020,2.7
Blinding Lights 848,MAGIC,Electronic,1990,4.1
Shape of You 849,Eminem,Jazz,1980,3.0
Halo 850,Ed Sheeran,Classical,2020,3.8
Mamma Mia 851,Coldplay,Indie,1970,3.7
Perfect 852,Ed Sheeran,Reggae,2000,5.5
Rude 853,The Beatles,Rock,2020,4.3
Blinding Lights 854,Adele,Country,2000,4.8
Mamma Mia 855,Adele,Hip-Hop,2020,3.3
Someone Like You 856,Drake,Electronic,1990,4.8
Shape of You 857,The Beatles,Jazz,1970,5.2
Shape of You 858,Coldplay,R&B,1970,3.1
Perfect 859,Drake,Electronic,1970,4.3
Rude 860,Coldplay,Classical,2000,5.0
Viva La Vida 861,Adele,Hip-Hop,1990,3.2
Bohemian Rhapsody 862,Drake,Reggae,2020,3.6
Viva La Vida 863,The Beatles,Jazz,1970,2.7
Rude 864,Coldplay,Reggae,1970,5.4
Mamma Mia 865,Taylor Swift,Reggae,1990,3.1
Hotel California 866,Beyoncé,Electronic,2000,3.9
Shape of You 867,Taylor Swift,Hip-Hop,1990,2.9
Someone Like You 868,Adele,Electronic,1980,2.9
Hotel California 869,Ed Sheeran,Rock,1990,2.6
Bohemian Rhapsody 870,ABBA,Indie,1980,2.7
Perfect 871,Eminem,Indie,1980,4.5
Perfect 872,Taylor Swift,Reggae,2010,5.3
Halo 873,The Beatles,Pop,2010,3.1
Viva La Vida 874,Taylor Swift,Country,2000,5.3
Shape of You 875,Taylor Swift,Classical,2020,5.3
Viva La Vida 876,Coldplay,Rock,1980,4.6
Hotel California 877,Eminem,Reggae,1980,4.4
Perfect 878,MAGIC,Pop,2020,4.7
Blinding Lights 879,The Beatles,Reggae,2020,4.3
Rude 880,MAGIC,Country,2010,4.3
Halo 881,Adele,Hip-Hop,1990,4.5
Blinding Lights 882,Coldplay,Reggae,1970,4.3
Rude 883,Drake,Country,1990,3.0
Rude 884,Adele,Reggae,2010,3.4
Hotel California 885,Ed Sheeran,Jazz,2000,4.4
Rude 886,Beyoncé,Jazz,2000,3.1
Bohemian Rhapsody 887,MAGIC,Hip-Hop,2010,5.2
Hotel California 888,ABBA,Reggae,2000,3.8
Bohemian Rhapsody 889,Drake,Hip-Hop,2010,3.6
Bohemian Rhapsody 890,Coldplay,Country,1980,5.0
Rude 891,Drake,Rock,1980,4.2
Blinding Lights 892,The Beatles,Classical,2010,5.0
Hotel California 893,Beyoncé,Pop,2010,3.0
Halo 894,Coldplay,Indie,1990,4.7
Blinding Lights 895,Ed Sheeran,Country,2020,3.2
Blinding Lights 896,ABBA,Pop,2000,3.9
Someone Like You 897,Ed Sheeran,Pop,2010,3.7
Perfect 898,Ed Sheeran,Electronic,2020,2.8
Hotel California 899,Taylor Swift,Jazz,1970,2.8
Bohemian Rhapsody 900,The Beatles,Indie,2000,4.8
Viva La Vida 901,ABBA,R&B,1980,4.3
Hotel California 902,The Beatles,Electronic,2020,5.4
Bohemian Rhapsody 903,MAGIC,Reggae,2000,3.6
Perfect 904,Beyoncé,Jazz,1990,4.4
Mamma Mia 905,Eminem,Jazz,1980,5.4
Shape of You 906,ABBA,Rock,2020,4.6
Someone Like You 907,Beyoncé,R&B,1970,5.1
Viva La Vida 908,Ed Sheeran,Indie,1980,3.8
Rude 909,Coldplay,Hip-Hop,2010,3.5
Bohemian Rhapsody 910,MAGIC,Rock,2010,4.4
Bohemian Rhapsody 911,Coldplay,Pop,2000,3.7
Viva La Vida 912,Taylor Swift,Rock,1970,3.8
Halo 913,Coldplay,Electronic,2020,2.7
Mamma Mia 914,Ed Sheeran,Indie,2020,4.5
Hotel California 915,Coldplay,Electronic,1990,5.2
Someone Like You 916,Drake,Indie,2020,5.0
Halo 917,Eminem,Classical,2000,3.6
Blinding Lights 918,Beyoncé,R&B,1980,4.4
Shape of You 919,Adele,Hip-Hop,1970,3.3
Viva La Vida 920,MAGIC,Rock,2020,4.4
Mamma Mia 921,Eminem,Jazz,2020,4.0
Mamma Mia 922,Ed Sheeran,Electronic,1990,2.7
Hotel California 923,Taylor Swift,Jazz,1980,2.8
Blinding Lights 924,Beyoncé,R&B,1990,5.2
Rude 925,Taylor Swift,Hip-Hop,1990,3.6
Perfect 926,Eminem,Rock,1970,4.3
Rude 927,Eminem,Rock,1980,4.1
Hotel California 928,MAGIC,Pop,1990,3.9
Halo 929,Beyoncé,R&B,2010,4.8
Viva La Vida 930,Taylor Swift,Classical,2000,3.3
Blinding Lights 931,Adele,Country,1980,2.7
Bohemian Rhapsody 932,Beyoncé,Reggae,1990,4.8
Someone Like You 933,Beyoncé,Rock,1990,4.5
Mamma Mia 934,Ed Sheeran,R&B,2010,3.3
Perfect 935,Eminem,Electronic,1980,4.0
Blinding Lights 936,ABBA,Electronic,1990,4.5
Bohemian Rhapsody 937,MAGIC,Indie,2010,4.2
Someone Like You 938,Drake,Classical,2000,4.7
Shape of You 939,Eminem,Jazz,2020,3.1
Rude 940,Adele,Pop,2010,5.5
Someone Like You 941,The Beatles,Classical,1980,3.8
Mamma Mia 942,Taylor Swift,Electronic,1990,3.3
Hotel California 943,Beyoncé,Jazz,2010,4.8
Viva La Vida 944,Adele,Classical,1970,3.4
Viva La Vida 945,Adele,Jazz,1970,5.5
Someone Like You 946,Beyoncé,Electronic,2000,3.5
Viva La Vida 947,MAGIC,Indie,2020,3.4
Bohemian Rhapsody 948,Drake,Pop,2010,3.7
Viva La Vida 949,Coldplay,Classical,1970,2.7
Someone Like You 950,Adele,R&B,2020,3.2
Hotel California 951,ABBA,Reggae,2020,2.6
Halo 952,Adele,Pop,2020,3.4
Bohemian Rhapsody 953,The Beatles,Jazz,1980,3.1
Someone Like You 954,Coldplay,Indie,1980,3.8
Rude 955,Taylor Swift,Classical,2010,3.6
Bohemian Rhapsody 956,Ed Sheeran,Indie,2020,2.9
Hotel California 957,MAGIC,R&B,2020,5.4
Viva La Vida 958,Taylor Swift,Classical,2000,5.4
Mamma Mia 959,Beyoncé,Classical,2010,3.8
Blinding Lights 960,ABBA,Classical,1990,2.6
Halo 961,Adele,Pop,1990,3.6
Hotel California 962,Eminem,Electronic,1990,2.9
Mamma Mia 963,Coldplay,Reggae,2010,3.3
Blinding Lights 964,Drake,Rock,2010,4.1
Perfect 965,Beyoncé,Indie,1980,4.0
Shape of You 966,The Beatles,Indie,2000,4.4
Rude 967,Coldplay,Indie,1970,5.2
Viva La Vida 968,Coldplay,Country,1980,3.7
Perfect 969,Ed Sheeran,Classical,1990,4.8
Perfect 970,ABBA,Hip-Hop,2010,3.2
Shape of You 971,Beyoncé,Country,2000,4.5
Perfect 972,ABBA,Reggae,1980,2.7
Blinding Lights 973,Coldplay,Jazz,1980,4.5
Hotel California 974,Drake,Jazz,2020,2.6
Halo 975,The Beatles,Indie,2000,4.1
Halo 976,The Beatles,R&B,1970,5.0
Viva La Vida 977,The Beatles,Country,2010,3.9
Bohemian Rhapsody 978,Beyoncé,R&B,2020,3.1
Blinding Lights 979,MAGIC,R&B,1990,3.5
Shape of You 980,ABBA,Pop,1980,3.3
Rude 981,Beyoncé,Electronic,2020,4.9
Someone Like You 982,ABBA,Indie,2000,2.8
Viva La Vida 983,Drake,Indie,1990,4.5
Someone Like You 984,Eminem,R&B,2000,3.7
Someone Like You 985,Beyoncé,Classical,2010,4.1
Blinding Lights 986,Adele,Electronic,1990,2.9
Shape of You 987,Coldplay,Reggae,2020,3.3
Someone Like You 988,Drake,R&B,1980,3.7
Perfect 989,Eminem,Reggae,1980,2.8
Someone Like You 990,Eminem,Pop,1990,4.0
Rude 991,MAGIC,Hip-Hop,2000,3.9
Shape of You 992,Eminem,Indie,2020,2.9
Hotel California 993,Eminem,Pop,2010,4.2
Mamma Mia 994,Beyoncé,Indie,2010,3.2
Perfect 995,Ed Sheeran,Hip-Hop,2020,4.2
Bohemian Rhapsody 996,Adele,Country,1970,4.8
Perfect 997,Drake,R&B,2010,3.9
Bohemian Rhapsody 998,Beyoncé,Electronic,2020,3.7
Hotel California 999,Beyoncé,Electronic,1980,3.3
Hotel California 1000,Adele,Reggae,2000,3.8
Shape of You 1001,Drake,Classical,1990,3.3
Perfect 1002,The Beatles,Rock,2000,4.2
Shape of You 1003,Eminem,Hip-Hop,1970,4.5
Rude 1004,Drake,Pop,1990,3.7
Someone Like You 1005,Coldplay,Indie,1970,4.1
Halo 1006,Coldplay,Indie,2010,5.4
Halo 1007,MAGIC,Indie,1990,5.3
Bohemian Rhapsody 1008,Drake,Classical,2010,2.8
Someone Like You 1009,Drake,Reggae,2020,3.2
Shape of You 1010,Eminem,Classical,2000,2.6
Perfect 1011,ABBA,Pop,1980,5.0
Perfect 1012,Drake,Electronic,1980,2.5
Blinding Lights 1013,Ed Sheeran,R&B,2020,3.0
Someone Like You 1014,Ed Sheeran,Jazz,1980,3.5
Mamma Mia 1015,Drake,Hip-Hop,2010,4.0
Rude 1016,The Beatles,Jazz,2020,5.3
Someone Like You 1017,Adele,R&B,1990,4.9
Blinding Lights 1018,MAGIC,Jazz,2020,5.0
Blinding Lights 1019,Beyoncé,Classical,1990,4.6
Viva La Vida 1020,Coldplay,R&B,1990,5.2
Someone Like You 1021,Adele,Indie,2020,5.4
Halo 1022,Beyoncé,Reggae,1980,4.8
Someone Like You 1023,Adele,Jazz,1970,4.0
Hotel California 1024,The Beatles,Reggae,1980,3.5
Shape of You 1025,MAGIC,Rock,1970,5.3
Bohemian Rhapsody 1026,Ed Sheeran,Reggae,1970,5.0
Halo 1027,Drake,Jazz,2020,4.7
Viva La Vida 1028,Taylor Swift,Rock,2020,3.3
Someone Like You 1029,Coldplay,Country,1990,4.7
Shape of You 1030,Taylor Swift,Rock,2020,3.7
Halo 1031,ABBA,R&B,1970,4.6
Blinding Lights 1032,Ed Sheeran,Reggae,2010,4.2
Rude 1033,MAGIC,Rock,2020,2.5
Bohemian Rhapsody 1034,Drake,Jazz,2020,4.0
Halo 1035,Eminem,Hip-Hop,2020,4.8
Blinding Lights 1036,Ed Sheeran,Country,1990,2.6
Rude 1037,Adele,Indie,2000,4.2
Mamma Mia 1038,The Beatles,Classical,2020,4.4
Perfect 1039,Adele,Classical,2010,3.2
Someone Like You 1040,Taylor Swift,Classical,2010,2.6
Shape of You 1041,MAGIC,Classical,1970,4.9
Hotel California 1042,Taylor Swift,Jazz,2020,3.8
Shape of You 1043,Taylor Swift,Reggae,2000,4.0
Hotel California 1044,MAGIC,Country,2020,3.9
Rude 1045,Eminem,Jazz,2010,2.6
Perfect 1046,Beyoncé,Classical,1970,4.5
Perfect 1047,The Beatles,Indie,1990,3.8
Bohemian Rhapsody 1048,Adele,Jazz,2020,2.9
Perfect 1049,ABBA,Indie,1970,5.4
Blinding Lights 1050,Taylor Swift,Country,1990,5.1
Bohemian Rhapsody 1051,The Beatles,Indie,1980,4.4
Mamma Mia 1052,Eminem,Classical,2020,3.8
Hotel California 1053,Beyoncé,Rock,2020,3.5
Rude 1054,Adele,Pop,1980,3.6
